99840	2006	4	22	12	124	12.5
99840	2006	4	22	18	123	13.1
99840	2006	4	23	0	126	9.2
99840	2006	4	23	6	112	10.7
99840	2006	4	23	12	108	15.2
99840	2006	4	23	18	122	17.8
99840	2006	4	24	0	130	9.0
99840	2006	4	24	6	189	4.7
99840	2006	4	24	12	122	6.4
99840	2006	4	24	18	123	7.8
99840	2006	4	25	0	141	5.5
99840	2006	4	25	6	148	3.5
99840	2006	4	25	12	175	3.5
99840	2006	4	25	18	110	2.8
99840	2006	4	26	0	113	6.4
99840	2006	4	26	6	145	11.2
99840	2006	4	26	12	136	8.1
99840	2006	4	26	18	123	7.2
99840	2006	4	27	0	147	8.0
99840	2006	4	27	6	65	1.2
99840	2006	4	27	12	241	1.9
99840	2006	4	27	18	291	1.5
99840	2006	4	28	0	260	2.1
99840	2006	4	28	6	101	3.6
99840	2006	4	28	12	124	4.7
99840	2006	4	28	18	125	6.9
99840	2006	4	29	0	174	4.9
99840	2006	4	29	6	169	4.8
99840	2006	4	29	12	205	5.2
99840	2006	4	29	18	221	10.5
99840	2006	4	30	0	217	13.7
99840	2006	4	30	6	237	12.6
99840	2006	4	30	12	238	6.3
99840	2006	4	30	18	237	5.3
99840	2006	5	1	0	240	1.9
99840	2006	5	1	6	94	3.6
99840	2006	5	1	12	346	2.5
99840	2006	5	1	18	207	0.8
99840	2006	5	2	0	38	0.3
99840	2006	5	2	6	120	1.8
99840	2006	5	2	12	1	0.9
99840	2006	5	2	18	261	2.2
99840	2006	5	3	0	95	0.5
99840	2006	5	3	6	267	1.2
99840	2006	5	3	12	254	3.7
99840	2006	5	3	18	255	3.2
99840	2006	5	4	0	94	0.9
99840	2006	5	4	6	356	0.0
99840	2006	5	4	12	269	2.5
99840	2006	5	4	18	236	1.6
99840	2006	5	5	0	177	2.5
99840	2006	5	5	6	245	4.8
99840	2006	5	5	12	248	5.7
99840	2006	5	5	18	250	4.4
99840	2006	5	6	0	137	0.7
99840	2006	5	6	6	115	6.6
99840	2006	5	6	12	188	4.2
99840	2006	5	6	18	278	1.4
99840	2006	5	7	0	222	3.6
99840	2006	5	7	6	232	10.5
99840	2006	5	7	12	245	10.8
99840	2006	5	7	18	252	13.0
99840	2006	5	8	0	240	9.2
99840	2006	5	8	6	296	8.8
99840	2006	5	8	12	323	7.1
99840	2006	5	8	18	323	4.4
99840	2006	5	9	0	327	5.2
99840	2006	5	9	6	309	1.6
99840	2006	5	9	12	345	3.5
99840	2006	5	9	18	354	2.6
99840	2006	5	10	0	266	1.5
99840	2006	5	10	6	260	4.6
99840	2006	5	10	12	330	5.9
99840	2006	5	10	18	349	4.8
99840	2006	5	11	0	49	3.3
99840	2006	5	11	6	82	1.3
99840	2006	5	11	12	6	3.2
99840	2006	5	11	18	337	2.2
99840	2006	5	12	0	332	4.0
99840	2006	5	12	6	352	3.6
99840	2006	5	12	12	330	2.3
99840	2006	5	12	18	24	3.1
99840	2006	5	13	0	49	2.4
99840	2006	5	13	6	27	2.2
99840	2006	5	13	12	330	2.1
99840	2006	5	13	18	37	4.2
99840	2006	5	14	0	132	7.8
99840	2006	5	14	6	93	3.2
99840	2006	5	14	12	22	4.7
99840	2006	5	14	18	53	5.8
99840	2006	5	15	0	95	2.1
99840	2006	5	15	6	44	1.8
99840	2006	5	15	12	63	2.6
99840	2006	5	15	18	18	5.2
99840	2006	5	16	0	20	4.7
99840	2006	5	16	6	33	5.3
99840	2006	5	16	12	284	2.8
99840	2006	5	16	18	233	5.8
99840	2006	5	17	0	297	6.7
99840	2006	5	17	6	249	5.0
99840	2006	5	17	12	332	2.2
99840	2006	5	17	18	286	1.8
99840	2006	5	18	0	221	1.4
99840	2006	5	18	6	240	5.2
99840	2006	5	18	12	232	5.6
99840	2006	5	18	18	287	4.4
99840	2006	5	19	0	237	4.9
99840	2006	5	19	6	83	3.1
99840	2006	5	19	12	157	3.1
99840	2006	5	19	18	132	6.8
99840	2006	5	20	0	135	6.5
99840	2006	5	20	6	115	8.0
99840	2006	5	20	12	113	4.4
99840	2006	5	20	18	120	2.2
99840	2006	5	21	0	164	1.6
99840	2006	5	21	6	306	1.1
99840	2006	5	21	12	243	6.7
99840	2006	5	21	18	253	5.1
99840	2006	5	22	0	248	3.7
99840	2006	5	22	6	25	2.6
99840	2006	5	22	12	18	3.0
99840	2006	5	22	18	153	5.0
99840	2006	5	23	0	132	6.1
99840	2006	5	23	6	125	6.0
99840	2006	5	23	12	106	7.1
99840	2006	5	23	18	139	8.7
99840	2006	5	24	0	134	8.5
99840	2006	5	24	6	133	8.6
99840	2006	5	24	12	140	5.1
99840	2006	5	24	18	122	7.2
99840	2006	5	25	0	123	2.8
99840	2006	5	25	6	258	3.3
99840	2006	5	25	12	246	5.9
99840	2006	5	25	18	249	5.8
99840	2006	5	26	0	244	4.3
99840	2006	5	26	6	304	1.7
99840	2006	5	26	12	289	2.6
99840	2006	5	26	18	265	1.2
99840	2006	5	27	0	126	3.7
99840	2006	5	27	6	103	2.9
99840	2006	5	27	12	345	0.8
99840	2006	5	27	18	354	2.4
99840	2006	5	28	0	122	3.9
99840	2006	5	28	6	121	6.3
99840	2006	5	28	12	114	5.7
99840	2006	5	28	18	121	4.3
99840	2006	5	29	0	102	4.2
99840	2006	5	29	6	30	5.3
99840	2006	5	29	12	355	2.3
99840	2006	5	29	18	259	2.7
99840	2006	5	30	0	335	5.1
99840	2006	5	30	6	266	3.1
99840	2006	5	30	12	248	3.9
99840	2006	5	30	18	256	3.1
99840	2006	5	31	0	255	3.8
99840	2006	5	31	6	242	3.7
99840	2006	5	31	12	251	4.7
99840	2006	5	31	18	257	3.7
99840	2006	6	1	0	246	3.1
