0 0 0 0 0 0 0 0
       
-13.2 78.5 2012 1 28 NaN -0.186 34.343
-13.2 78.5 2012 1 28 NaN -0.12031 34.355
-13.2 78.5 2012 1 28 NaN -0.01625 34.353
-13.2 78.5 2012 1 28 NaN 0.0184 34.374
-13.2 78.5 2012 1 28 NaN 0.086857 34.38
-13.2 78.5 2012 1 28 NaN 0.1465 34.388
-13.2 78.5 2012 1 28 NaN 0.1892 34.403
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 1 28 NaN NaN NaN
-13.2 78.5 2012 2 9 1 -0.795 34.154
-13.2 78.5 2012 2 9 2 -0.7966 34.134
-13.2 78.5 2012 2 9 3 -0.8 34.13
-13.2 78.5 2012 2 9 4 -0.79383 34.145
-13.2 78.5 2012 2 9 5 -0.7902 34.164
-13.2 78.5 2012 2 9 6 -0.79029 34.159
-13.2 78.5 2012 2 9 7 -0.7874 34.152
-13.2 78.5 2012 2 9 8 -0.78855 34.153
-13.2 78.5 2012 2 9 9 -0.78714 34.151
-13.2 78.5 2012 2 9 10 -0.7844 34.162
-13.2 78.5 2012 2 9 11 -0.78633 34.15
-13.2 78.5 2012 2 9 12 -0.78617 34.158
-13.2 78.5 2012 2 9 13 -0.78333 34.165
-13.2 78.5 2012 2 9 14 -0.7848 34.174
-13.2 78.5 2012 2 9 15 -0.78383 34.157
-13.2 78.5 2012 2 9 16 -0.781 34.167
-13.2 78.5 2012 2 9 17 -0.78025 34.157
-13.2 78.5 2012 2 9 18 -0.78433 34.15
-13.2 78.5 2012 2 9 19 -0.78525 34.156
-13.2 78.5 2012 2 9 20 -0.78467 34.162
-13.2 78.5 2012 2 9 21 -0.78233 34.153
-13.2 78.5 2012 2 9 22 -0.7822 34.162
-13.2 78.5 2012 2 9 23 -0.7844 34.158
-13.2 78.5 2012 2 9 24 -0.78367 34.168
-13.2 78.5 2012 2 9 25 -0.78075 34.17
-13.2 78.5 2012 2 9 26 -0.7835 34.16
-13.2 78.5 2012 2 9 27 -0.7824 34.152
-13.2 78.5 2012 2 9 28 -0.78414 34.169
-13.2 78.5 2012 2 9 29 -0.782 34.156
-13.2 78.5 2012 2 9 30 -0.781 34.165
-13.2 78.5 2012 2 9 31 -0.7825 34.157
-13.2 78.5 2012 2 9 32 -0.78217 34.16
-13.2 78.5 2012 2 9 33 -0.783 34.164
-13.2 78.5 2012 2 9 34 -0.778 34.183
-13.2 78.5 2012 2 9 35 -0.78333 34.15
-13.2 78.5 2012 2 9 36 -0.782 34.16
-13.2 78.5 2012 2 9 37 -0.7818 34.166
-13.2 78.5 2012 2 9 38 -0.77967 34.167
-13.2 78.5 2012 2 9 39 -0.7835 34.157
-13.2 78.5 2012 2 9 40 -0.783 34.153
-13.2 78.5 2012 2 9 41 -0.782 34.176
-13.2 78.5 2012 2 9 42 -0.7836 34.16
-13.2 78.5 2012 2 9 43 -0.7818 34.158
-13.2 78.5 2012 2 9 44 -0.7834 34.162
-13.2 78.5 2012 2 9 45 -0.7825 34.168
-13.2 78.5 2012 2 9 46 -0.78267 34.14
-13.2 78.5 2012 2 9 47 -0.7828 34.156
-13.2 78.5 2012 2 9 48 -0.784 34.16
-13.2 78.5 2012 2 9 49 -0.783 34.157
-13.2 78.5 2012 2 9 50 -0.782 34.167
-13.2 78.5 2012 2 9 51 -0.7784 34.156
-13.2 78.5 2012 2 9 52 -0.77733 34.153
-13.2 78.5 2012 2 9 53 -0.77517 34.173
-13.2 78.5 2012 2 9 54 -0.77275 34.167
-13.2 78.5 2012 2 9 55 -0.77 34.163
-13.2 78.5 2012 2 9 56 -0.7705 34.16
-13.2 78.5 2012 2 9 57 -0.7712 34.174
-13.2 78.5 2012 2 9 58 -0.77075 34.163
-13.2 78.5 2012 2 9 59 -0.7716 34.172
-13.2 78.5 2012 2 9 60 -0.77012 34.172
-13.2 78.5 2012 2 9 61 -0.76967 34.173
-13.2 78.5 2012 2 9 62 -0.77 34.166
-13.2 78.5 2012 2 9 63 -0.7675 34.178
-13.2 78.5 2012 2 9 64 -0.7684 34.16
-13.2 78.5 2012 2 9 65 -0.76643 34.177
-13.2 78.5 2012 2 9 66 -0.7675 34.155
-13.2 78.5 2012 2 9 67 -0.76767 34.17
-13.2 78.5 2012 2 9 68 -0.767 34.177
-13.2 78.5 2012 2 9 69 -0.7658 34.162
-13.2 78.5 2012 2 9 70 -0.766 34.17
-13.2 78.5 2012 2 9 NaN -0.766 34.163
-13.2 78.5 2012 2 9 NaN -0.765 34.17
-13.2 78.5 2012 2 9 NaN -0.767 34.18
-13.2 78.5 2012 2 9 NaN -0.76733 34.17
-13.2 78.5 2012 2 9 NaN -0.765 34.16
-13.2 78.5 2012 2 9 NaN -0.76675 34.172
-13.2 78.5 2012 2 9 NaN -0.766 34.177
-13.2 78.5 2012 2 9 NaN -0.76533 34.163
-13.2 78.5 2012 2 9 NaN -0.76075 34.183
-13.2 78.5 2012 2 9 NaN -0.73925 34.17
-13.2 78.5 2012 2 9 NaN -0.57433 34.213
-13.2 78.5 2012 2 9 NaN -0.40633 34.237
-13.2 78.5 2012 2 9 NaN -0.32225 34.3
-13.2 78.5 2012 2 9 NaN -0.16467 34.33
